doi,study,auth,treatment,trt_yr_st,trt_yr_end,yrs_btwn_meas,location,site_id,rotation,commodity,output,value,yrly_delta,diff_delta,unit,soc_interp,std,lyr_top,lyr_btm,repl_measures,rep_meas
10.1002/saj2.20003,AlKaisi_2020,Al-Kaisi,st,2007,2014,7,McNay,7,cs,soybean,soc,2.5,0.357,0.72425,Mg ha-1,delta,na,0,60,40,2
10.1002/saj2.20003,AlKaisi_2020,Al-Kaisi,cp,2007,2014,7,McNay,7,cs,soybean,soc,-2.26,-0.323,0.72425,Mg ha-1,delta,na,0,60,40,2
10.1002/saj2.20003,AlKaisi_2020,Al-Kaisi,dr,2007,2014,7,McNay,7,cs,soybean,soc,-2.17,-0.31,0.72425,Mg ha-1,delta,na,0,60,40,2
10.1002/saj2.20003,AlKaisi_2020,Al-Kaisi,mp,2007,2014,7,McNay,7,cs,soybean,soc,-2.77,-0.396,0.72425,Mg ha-1,delta,na,0,60,40,2
10.1002/saj2.20003,AlKaisi_2020,Al-Kaisi,nt,2007,2014,7,McNay,7,ccs,soybean,soc,2.37,0.339,0.732333333,Mg ha-1,delta,na,0,60,40,2
10.1002/saj2.20003,AlKaisi_2020,Al-Kaisi,st,2007,2014,7,McNay,7,ccs,soybean,soc,2.61,0.373,0.732333333,Mg ha-1,delta,na,0,60,40,2
10.1002/saj2.20003,AlKaisi_2020,Al-Kaisi,cp,2007,2014,7,McNay,7,ccs,soybean,soc,-2.55,-0.364,0.732333333,Mg ha-1,delta,na,0,60,40,2
10.1002/saj2.20003,AlKaisi_2020,Al-Kaisi,dr,2007,2014,7,McNay,7,ccs,soybean,soc,-2.44,-0.349,0.732333333,Mg ha-1,delta,na,0,60,40,2
10.1002/saj2.20003,AlKaisi_2020,Al-Kaisi,mp,2007,2014,7,McNay,7,ccs,soybean,soc,-3.11,-0.444,0.732333333,Mg ha-1,delta,na,0,60,40,2
10.1002/saj2.20003,AlKaisi_2020,Al-Kaisi,nt,2007,2014,7,McNay,7,cc,maize,soc,2.66,0.38,0.6825,Mg ha-1,delta,na,0,60,40,2
10.1002/saj2.20003,AlKaisi_2020,Al-Kaisi,st,2007,2014,7,McNay,7,cc,maize,soc,2.4,0.343,0.6825,Mg ha-1,delta,na,0,60,40,2
10.1002/saj2.20003,AlKaisi_2020,Al-Kaisi,cp,2007,2014,7,McNay,7,cc,maize,soc,-2.29,-0.327,0.6825,Mg ha-1,delta,na,0,60,40,2
10.1002/saj2.20003,AlKaisi_2020,Al-Kaisi,dr,2007,2014,7,McNay,7,cc,maize,soc,-2.17,-0.31,0.6825,Mg ha-1,delta,na,0,60,40,2
10.1002/saj2.20003,AlKaisi_2020,Al-Kaisi,mp,2007,2014,7,McNay,7,cc,maize,soc,-2.28,-0.326,0.6825,Mg ha-1,delta,na,0,60,40,2
10.1002/saj2.20003,AlKaisi_2020,Al-Kaisi,nt,2002,2007,5,Crawfordsville,3,cs,soybean,soc,2.01,0.402,0.739583333,Mg ha-1,delta,na,0,60,40,2
10.1002/saj2.20003,AlKaisi_2020,Al-Kaisi,st,2002,2007,5,Crawfordsville,3,cs,soybean,soc,1.25,0.25,0.739583333,Mg ha-1,delta,na,0,60,40,2
10.1002/saj2.20003,AlKaisi_2020,Al-Kaisi,cp,2002,2007,5,Crawfordsville,3,cs,soybean,soc,-1.77,-0.354,0.739583333,Mg ha-1,delta,na,0,60,40,2
10.1002/saj2.20003,AlKaisi_2020,Al-Kaisi,dr,2002,2007,5,Crawfordsville,3,cs,soybean,soc,-1.8,-0.36,0.739583333,Mg ha-1,delta,na,0,60,40,2
10.1002/saj2.20003,AlKaisi_2020,Al-Kaisi,mp,2002,2007,5,Crawfordsville,3,cs,soybean,soc,-2.17,-0.434,0.739583333,Mg ha-1,delta,na,0,60,40,2
10.1002/saj2.20003,AlKaisi_2020,Al-Kaisi,nt,2002,2007,5,Crawfordsville,3,ccs,soybean,soc,1.12,0.224,0.6485,Mg ha-1,delta,na,0,60,40,2
10.1002/saj2.20003,AlKaisi_2020,Al-Kaisi,st,2002,2007,5,Crawfordsville,3,ccs,soybean,soc,1.63,0.326,0.6485,Mg ha-1,delta,na,0,60,40,2
10.1002/saj2.20003,AlKaisi_2020,Al-Kaisi,cp,2002,2007,5,Crawfordsville,3,ccs,soybean,soc,-1.97,-0.394,0.6485,Mg ha-1,delta,na,0,60,40,2
10.1002/saj2.20003,AlKaisi_2020,Al-Kaisi,dr,2002,2007,5,Crawfordsville,3,ccs,soybean,soc,-1.03,-0.206,0.6485,Mg ha-1,delta,na,0,60,40,2
10.1002/saj2.20003,AlKaisi_2020,Al-Kaisi,mp,2002,2007,5,Crawfordsville,3,ccs,soybean,soc,-2.2,-0.44,0.6485,Mg ha-1,delta,na,0,60,40,2
10.1002/saj2.20003,AlKaisi_2020,Al-Kaisi,nt,2007,2014,7,Crawfordsville,3,cs,soybean,soc,3.05,0.436,0.739583333,Mg ha-1,delta,na,0,60,40,2
10.1002/saj2.20003,AlKaisi_2020,Al-Kaisi,st,2007,2014,7,Crawfordsville,3,cs,soybean,soc,2.44,0.349,0.739583333,Mg ha-1,delta,na,0,60,40,2
10.1002/saj2.20003,AlKaisi_2020,Al-Kaisi,cp,2007,2014,7,Crawfordsville,3,cs,soybean,soc,-2.57,-0.367,0.739583333,Mg ha-1,delta,na,0,60,40,2
10.1002/saj2.20003,AlKaisi_2020,Al-Kaisi,dr,2007,2014,7,Crawfordsville,3,cs,soybean,soc,-2.04,-0.291,0.739583333,Mg ha-1,delta,na,0,60,40,2
10.1002/saj2.20003,AlKaisi_2020,Al-Kaisi,mp,2007,2014,7,Crawfordsville,3,cs,soybean,soc,-3.33,-0.476,0.739583333,Mg ha-1,delta,na,0,60,40,2
10.1002/saj2.20003,AlKaisi_2020,Al-Kaisi,nt,2007,2014,7,Crawfordsville,3,ccs,soybean,soc,2.42,0.346,0.6485,Mg ha-1,delta,na,0,60,40,2
10.1002/saj2.20003,AlKaisi_2020,Al-Kaisi,st,2007,2014,7,Crawfordsville,3,ccs,soybean,soc,2.07,0.296,0.6485,Mg ha-1,delta,na,0,60,40,2
10.1002/saj2.20003,AlKaisi_2020,Al-Kaisi,cp,2007,2014,7,Crawfordsville,3,ccs,soybean,soc,-2.76,-0.394,0.6485,Mg ha-1,delta,na,0,60,40,2
10.1002/saj2.20003,AlKaisi_2020,Al-Kaisi,dr,2007,2014,7,Crawfordsville,3,ccs,soybean,soc,-1.86,-0.266,0.6485,Mg ha-1,delta,na,0,60,40,2
10.1002/saj2.20003,AlKaisi_2020,Al-Kaisi,mp,2007,2014,7,Crawfordsville,3,ccs,soybean,soc,-2.82,-0.403,0.6485,Mg ha-1,delta,na,0,60,40,2
10.1002/saj2.20003,AlKaisi_2020,Al-Kaisi,nt,2007,2014,7,Crawfordsville,3,cc,maize,soc,2.5,0.357,0.652666667,Mg ha-1,delta,na,0,60,40,2
10.1002/saj2.20003,AlKaisi_2020,Al-Kaisi,st,2007,2014,7,Crawfordsville,3,cc,maize,soc,1.9,0.271,0.652666667,Mg ha-1,delta,na,0,60,40,2
10.1002/saj2.20003,AlKaisi_2020,Al-Kaisi,cp,2007,2014,7,Crawfordsville,3,cc,maize,soc,-2.28,-0.326,0.652666667,Mg ha-1,delta,na,0,60,40,2
10.1002/saj2.20003,AlKaisi_2020,Al-Kaisi,dr,2007,2014,7,Crawfordsville,3,cc,maize,soc,-1.96,-0.28,0.652666667,Mg ha-1,delta,na,0,60,40,2
10.1002/saj2.20004,AlKaisi_2020,Al-Kaisi,mp,2007,2014,7,Crawfordsville,3,cc,maize,soc,-2.87,-0.41,0.652666667,Mg ha-1,delta,na,0,60,40,2
10.2136/sssaj2014.04.0166,Schmer_2014,Schmer,dt,2001,2010,9,Ithaca,5,cc,maize,soc,-3.9,-0.433,0,Mg ha-1,delta,na,0,30,2,0
10.2136/sssaj2014.04.0166,Schmer_2014,Schmer,nt,2001,2010,9,Ithaca,5,cc,maize,soc,-1.8,-0.2,0,Mg ha-1,delta,na,0,30,2,0
10.1097/SS.0b013e3181cf7959,Olson_2010,Olson,nt,2000,2003,3,Dixon,4,cs,soybean,soc,2.7,0.9,0.652083333,Mg ha-1,delta,na,0,30,12,9
10.1097/SS.0b013e3181cf7959,Olson_2010,Olson,nt,2003,2007,4,Dixon,4,cs,soybean,soc,-4.9,-1.225,0.652083333,Mg ha-1,delta,na,0,30,12,9
10.1097/SS.0b013e3181cf7959,Olson_2010,Olson,nt,2007,2009,2,Dixon,4,cs,soybean,soc,1.2,0.6,0.652083333,Mg ha-1,delta,na,0,30,12,9
10.1097/SS.0b013e3181cf7959,Olson_2010,Olson,nt_cc,2000,2003,3,Dixon,4,cs,soybean,soc,4.1,1.366666667,0.652083333,Mg ha-1,delta,na,0,30,12,9
10.1097/SS.0b013e3181cf7959,Olson_2010,Olson,nt_cc,2003,2007,4,Dixon,4,cs,soybean,soc,-4.6,-1.15,0.652083333,Mg ha-1,delta,na,0,30,12,9
10.1097/SS.0b013e3181cf7959,Olson_2010,Olson,nt_cc,2007,2009,2,Dixon,4,cs,soybean,soc,0.3,0.15,0.652083333,Mg ha-1,delta,na,0,30,12,9
10.1097/SS.0b013e3181cf7959,Olson_2010,Olson,cp,2000,2003,3,Dixon,4,cs,soybean,soc,0.5,0.166666667,0.652083333,Mg ha-1,delta,na,0,30,12,9
10.1097/SS.0b013e3181cf7959,Olson_2010,Olson,cp,2003,2007,4,Dixon,4,cs,soybean,soc,-8.7,-2.175,0.652083333,Mg ha-1,delta,na,0,30,12,9
10.1097/SS.0b013e3181cf7959,Olson_2010,Olson,cp,2007,2009,2,Dixon,4,cs,soybean,soc,-0.6,-0.3,0.652083333,Mg ha-1,delta,na,0,30,12,9
10.1097/SS.0b013e3181cf7959,Olson_2010,Olson,cp_cc,2000,2003,3,Dixon,4,cs,soybean,soc,0.8,0.266666667,0.652083333,Mg ha-1,delta,na,0,30,12,9
10.1097/SS.0b013e3181cf7959,Olson_2010,Olson,cp_cc,2003,2007,4,Dixon,4,cs,soybean,soc,-7.4,-1.85,0.652083333,Mg ha-1,delta,na,0,30,12,9
10.1097/SS.0b013e3181cf7959,Olson_2010,Olson,cp_cc,2007,2009,2,Dixon,4,cs,soybean,soc,0.8,0.4,0.652083333,Mg ha-1,delta,na,0,30,12,9
10.1097/SS.0b013e3181cf7959,Olson_2010,Olson,mp,2000,2003,3,Dixon,4,cs,soybean,soc,-0.7,-0.233333333,0.652083333,Mg ha-1,delta,na,0,30,12,9
10.1097/SS.0b013e3181cf7959,Olson_2010,Olson,mp,2003,2007,4,Dixon,4,cs,soybean,soc,-4.6,-1.15,0.652083333,Mg ha-1,delta,na,0,30,12,9
10.1097/SS.0b013e3181cf7959,Olson_2010,Olson,mp,2007,2009,2,Dixon,4,cs,soybean,soc,2.6,1.3,0.652083333,Mg ha-1,delta,na,0,30,12,9
10.1097/SS.0b013e3181cf7959,Olson_2010,Olson,mp_cc,2000,2003,3,Dixon,4,cs,soybean,soc,1,0.333333333,0.652083333,Mg ha-1,delta,na,0,30,12,9
10.1097/SS.0b013e3181cf7959,Olson_2010,Olson,mp_cc,2003,2007,4,Dixon,4,cs,soybean,soc,-5.2,-1.3,0.652083333,Mg ha-1,delta,na,0,30,12,9
10.1097/SS.0b013e3181cf7959,Olson_2010,Olson,mp_cc,2007,2009,2,Dixon,4,cs,soybean,soc,1.1,0.55,0.652083333,Mg ha-1,delta,na,0,30,12,9
10.1016/j.still.2004.09.009,Olson_2005,Olson,nt,1989,1990,1,Dixon,4,cs,soybean,soc,2.9,2.9,0.652083333,Mg ha-1,delta,na,0,30,24,9
10.1016/j.still.2004.09.009,Olson_2005,Olson,nt,1990,1991,1,Dixon,4,cs,soybean,soc,-2.1,-2.1,0.652083333,Mg ha-1,delta,na,0,30,24,9
10.1016/j.still.2004.09.009,Olson_2005,Olson,nt,1991,1992,1,Dixon,4,cs,soybean,soc,0.5,0.5,0.652083333,Mg ha-1,delta,na,0,30,24,9
10.1016/j.still.2004.09.009,Olson_2005,Olson,nt,1992,1995,3,Dixon,4,cs,soybean,soc,-1.3,-0.433333333,0.652083333,Mg ha-1,delta,na,0,30,24,9
10.1016/j.still.2004.09.009,Olson_2005,Olson,nt,1995,1996,1,Dixon,4,cs,soybean,soc,0.6,0.6,0.652083333,Mg ha-1,delta,na,0,30,24,9
10.1016/j.still.2004.09.009,Olson_2005,Olson,nt,1996,2000,4,Dixon,4,cs,soybean,soc,-0.1,-0.025,0.652083333,Mg ha-1,delta,na,0,30,24,9
10.1016/j.still.2004.09.009,Olson_2005,Olson,cp,1989,1990,1,Dixon,4,cs,soybean,soc,-5.8,-5.8,0.652083333,Mg ha-1,delta,na,0,30,24,9
10.1016/j.still.2004.09.009,Olson_2005,Olson,cp,1990,1991,1,Dixon,4,cs,soybean,soc,-0.5,-0.5,0.652083333,Mg ha-1,delta,na,0,30,24,9
10.1016/j.still.2004.09.009,Olson_2005,Olson,cp,1991,1992,1,Dixon,4,cs,soybean,soc,3.5,3.5,0.652083333,Mg ha-1,delta,na,0,30,24,9
10.1016/j.still.2004.09.009,Olson_2005,Olson,cp,1992,1995,3,Dixon,4,cs,soybean,soc,-0.4,-0.133333333,0.652083333,Mg ha-1,delta,na,0,30,24,9
10.1016/j.still.2004.09.009,Olson_2005,Olson,cp,1995,1996,1,Dixon,4,cs,soybean,soc,0,0,0.652083333,Mg ha-1,delta,na,0,30,24,9
10.1016/j.still.2004.09.009,Olson_2005,Olson,cp,1996,2000,4,Dixon,4,cs,soybean,soc,0.5,0.125,0.652083333,Mg ha-1,delta,na,0,30,24,9
10.1016/j.still.2004.09.009,Olson_2005,Olson,mp,1989,1990,1,Dixon,4,cs,soybean,soc,-6.8,-6.8,0.652083333,Mg ha-1,delta,na,0,30,24,9
10.1016/j.still.2004.09.009,Olson_2005,Olson,mp,1990,1991,1,Dixon,4,cs,soybean,soc,1.2,1.2,0.652083333,Mg ha-1,delta,na,0,30,24,9
10.1016/j.still.2004.09.009,Olson_2005,Olson,mp,1991,1992,1,Dixon,4,cs,soybean,soc,1.2,1.2,0.652083333,Mg ha-1,delta,na,0,30,24,9
10.1016/j.still.2004.09.009,Olson_2005,Olson,mp,1992,1995,3,Dixon,4,cs,soybean,soc,-1,-0.333333333,0.652083333,Mg ha-1,delta,na,0,30,24,9
10.1016/j.still.2004.09.009,Olson_2005,Olson,mp,1995,1996,1,Dixon,4,cs,soybean,soc,0.7,0.7,0.652083333,Mg ha-1,delta,na,0,30,24,9
10.1016/j.still.2004.09.009,Olson_2005,Olson,mp,1996,2000,4,Dixon,4,cs,soybean,soc,-2.6,-0.65,0.652083333,Mg ha-1,delta,na,0,30,24,9
10.1016/j.agee.2012.08.011,Sanford_2012,Sanford,cp,1989,2009,20,WICST,10,cc,maize,soc,-32.1,-1.605,0,Mg ha-1,delta,na,30,60,36,0
10.1016/j.agee.2012.08.011,Sanford_2012,Sanford,nt,1989,2009,20,WICST,10,cs,soybean,soc,-11.3,-0.565,0,Mg ha-1,delta,na,30,60,72,0
